timer,fight_result,has_round_started,is_round_over,p1_id,p1_health,p1_x,p1_y,p1_jumping,p1_crouching,p1_in_move,p1_move_id,p2_id,p2_health,p2_x,p2_y,p2_jumping,p2_crouching,p2_in_move,p2_move_id,p1_btn_up,p1_btn_down,p1_btn_right,p1_btn_left,p1_btn_Y,p1_btn_B,p1_btn_X,p1_btn_A,p1_btn_L,p1_btn_R,p2_btn_up,p2_btn_down,p2_btn_right,p2_btn_left,p2_btn_Y,p2_btn_B,p2_btn_X,p2_btn_A,p2_btn_L,p2_btn_R
65,P1_WIN,False,False,4,168,8,192,False,True,False,8,8,168,445,16,False,True,True,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5,P2_WIN,True,False,5,74,345,132,False,False,False,16,0,33,417,171,False,True,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,P1_WIN,True,False,6,3,301,231,True,True,True,7,11,81,331,208,True,True,False,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,P2_WIN,False,True,7,25,321,21,True,False,True,5,4,24,212,210,False,False,True,5,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,NOT_OVER,False,False,3,10,299,232,False,True,False,1,2,62,159,243,False,False,False,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
34,P1_WIN,True,True,4,77,288,57,False,False,False,2,0,148,189,182,True,True,False,13,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
27,P2_WIN,False,True,1,83,175,144,True,False,True,7,2,28,112,30,True,True,True,18,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
36,NOT_OVER,False,False,10,101,289,235,True,False,False,10,0,8,233,87,False,True,True,4,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
24,P2_WIN,False,True,0,78,8,190,False,False,True,12,0,93,310,15,False,True,True,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
13,P2_WIN,True,False,3,166,422,50,True,False,True,11,9,90,224,15,False,False,False,13,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9,P1_WIN,False,True,2,127,347,26,False,True,False,17,11,116,384,43,True,True,False,9,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
94,NOT_OVER,False,True,7,17,148,4,False,False,True,0,7,173,68,177,False,False,False,8,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
38,P2_WIN,False,False,4,18,275,82,False,False,False,5,11,149,398,183,False,False,True,12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,P2_WIN,False,True,0,80,263,36,False,False,True,14,5,165,141,162,False,True,False,1,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23,NOT_OVER,False,True,2,87,280,57,True,False,True,10,8,76,348,194,False,True,True,4,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,NOT_OVER,True,True,11,156,69,49,False,False,True,1,3,116,206,13,False,False,True,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
31,NOT_OVER,True,True,10,102,388,49,False,False,False,6,2,62,313,98,True,False,True,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
48,P2_WIN,False,True,5,163,280,177,False,False,True,0,3,100,154,37,True,True,False,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
50,NOT_OVER,False,False,7,15,94,92,True,False,True,14,0,175,343,81,True,False,False,18,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,P1_WIN,False,True,10,0,340,247,True,True,True,13,10,1,302,184,False,False,True,15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
43,NOT_OVER,False,True,1,50,209,219,False,False,False,14,11,57,374,228,True,False,False,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13,P1_WIN,False,True,5,97,117,57,True,False,True,0,6,38,48,236,True,False,True,8,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,NOT_OVER,False,True,1,112,419,51,True,False,False,11,7,159,209,106,True,False,False,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,P2_WIN,False,False,4,41,44,44,True,True,False,5,0,32,285,230,False,False,True,6,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
98,P1_WIN,False,False,5,139,0,230,False,False,True,14,9,167,285,179,False,False,False,11,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
95,P1_WIN,True,True,11,40,395,50,True,True,False,14,4,121,230,177,False,True,False,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,NOT_OVER,False,True,8,45,34,187,False,True,True,12,3,95,346,106,False,True,True,12,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
65,NOT_OVER,False,True,3,175,110,145,True,False,True,0,3,32,270,49,True,False,True,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
55,P1_WIN,False,True,8,134,170,169,True,False,False,1,6,134,95,176,True,False,False,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,P1_WIN,False,True,5,22,200,109,False,False,True,4,6,82,258,209,True,True,True,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,P2_WIN,True,False,7,12,23,68,True,True,True,5,11,92,331,88,True,True,False,11,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,P1_WIN,False,True,11,78,305,209,True,True,False,2,2,156,225,127,False,True,True,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
23,NOT_OVER,True,True,11,11,273,109,True,False,False,8,3,119,40,223,True,False,True,9,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3,P1_WIN,False,True,3,29,79,41,False,True,False,19,5,121,190,158,True,True,True,3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10,NOT_OVER,True,False,2,157,243,95,False,True,False,11,11,126,322,12,False,False,False,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,P1_WIN,True,False,1,21,146,3,False,False,True,12,9,69,175,176,True,False,True,8,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
87,NOT_OVER,False,False,5,16,270,12,False,False,False,5,8,117,322,39,True,True,True,13,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
98,NOT_OVER,False,False,0,158,234,4,False,True,False,8,0,17,356,77,False,False,False,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3,P1_WIN,False,False,6,161,322,15,False,True,False,17,8,135,234,2,True,True,True,5,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
65,P2_WIN,True,False,1,8,140,108,False,False,True,18,7,121,190,15,False,False,False,14,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5,P2_WIN,True,True,3,73,171,111,False,True,True,2,8,135,5,70,True,False,False,8,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
95,P1_WIN,True,True,4,107,184,23,True,False,False,7,10,136,40,156,True,True,True,15,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
67,P1_WIN,True,True,3,114,218,134,True,False,True,15,6,80,104,219,True,False,True,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,P1_WIN,False,False,1,127,341,114,False,False,True,13,8,104,321,161,True,False,False,15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
67,P2_WIN,False,False,1,175,168,179,False,False,True,13,10,108,423,44,False,True,True,7,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False
76,P1_WIN,True,False,10,125,38,187,True,True,True,10,9,15,270,247,False,True,True,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
92,P2_WIN,True,False,4,122,446,140,False,True,True,13,0,75,364,115,False,True,False,12,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False
14,P2_WIN,False,True,7,96,166,170,True,False,True,19,3,141,252,76,True,False,True,6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
19,P2_WIN,True,False,6,137,404,208,True,True,True,18,6,67,219,200,False,False,False,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,NOT_OVER,True,False,2,72,362,214,False,True,True,3,10,42,169,115,True,False,True,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,P2_WIN,True,False,3,4,0,71,False,True,False,11,10,31,311,19,True,True,True,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24,P1_WIN,False,False,11,54,253,5,False,False,True,8,9,51,365,54,False,True,False,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
16,P2_WIN,True,False,1,27,301,229,False,False,False,15,3,93,318,47,False,True,True,8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
98,NOT_OVER,True,False,7,172,133,166,False,True,True,11,0,26,276,106,False,False,True,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
59,P2_WIN,True,False,1,78,80,154,True,True,True,5,5,130,275,146,False,True,True,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,P2_WIN,True,True,6,59,83,231,False,False,False,13,6,36,201,215,True,False,False,10,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
92,NOT_OVER,False,True,0,43,153,246,False,False,True,4,5,108,236,93,False,False,True,16,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,P2_WIN,True,False,11,164,378,219,False,False,False,0,3,18,49,230,False,False,True,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,P1_WIN,False,True,6,54,245,231,False,True,True,1,7,171,427,68,True,False,False,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,NOT_OVER,True,False,1,2,333,221,False,False,True,17,4,81,292,24,False,False,True,11,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
84,P2_WIN,False,False,4,28,331,85,True,False,True,15,2,95,204,247,True,True,True,14,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,NOT_OVER,True,True,8,127,95,207,True,True,False,7,11,127,151,67,True,False,True,13,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
